번호,서명,저자,발행자,발행년,책수,단가,금액
6380,"별일 아닌데 뿌듯합니다  : 사지 않아도 얻고, 버리지 않아도 비우는 제로웨이스트 비건의 삶",이은재 지음,클랩북스,2022,1,"\15,800","15,800"
6381,보틀 디저트  = Bottle dessert  : cafeJangssam's best dessert,장은영 지음,더테이블,2022,1,"\28,000","28,000"
6382,(새로운 관리방법으로) 고혈압 퇴치하기,안상원 지음,법문북스,2022,1,"\18,000","18,000"
6383,(세상에서 가장 쉬운) 본질육아,지나영 지음,21세기북스,2022,1,"\18,800","18,800"
6384,숭양정 반빗간  : 마음이 행복한 할머니의 돌그림과 종가음식 이야기,정소혜 지음,파파스체어,2022,1,"\13,000","13,000"
6385,시간의 선물  : 손뜨개 수세미,기미룡 외 지음,somssi,2022,1,"\15,000","15,000"
6386,신약개발 전쟁,이성규 지음,플루토,2022,1,"\17,000","17,000"
6387,아이의 진짜 마음도 모르고 혼내고 말았다  : 서툰 말과 떼 속에 가려진 0-7세 행동 신호 읽는 법,모나 델라후크 지음,웅진지식하우스,2022,1,"\17,800","17,800"
6388,엄마의 말 연습  : 화내지 않고 사랑하는 마음을 오롯이 전하는 39가지 존중어 수업,윤지영 지음,카시오페아,2022,1,"\17,500","17,500"
6389,에너지가 바꾼 세상  : 인류 문명의 역사로부터 배우는 교훈,후루야마 고스케 지음,에이지이십일,2022,1,"\18,000","18,000"
6390,오래된 기억들의 방  : 우리 내면을 완성하는 기억과 뇌과학의 세계,베로니카 오킨 지음,RHK(알에이치코리아),2022,1,"\19,000","19,000"
6391,(요리하는 다이어터의) 맛있게 살 빼는 다이어트 레시피,이은경 지음,메가스터디북스,2022,1,"\18,000","18,000"
6392,의사가 되려고요  : 의사가 되려는 한 청년의 365일 인턴일지,김민규 지음,설렘,2021,1,"\14,800","14,800"
6393,(포르쉐 UX 디자이너가 들려주는) 자동차 인터페이스 디자인,박수레 지음,책만,2022,1,"\16,800","16,800"
6394,자폐의 거의 모든 역사  : 자폐는 어떻게 질병에서 축복이 되었나,존 돈반,꿈꿀자유(꿈꿀자유 서울의학서적),2021,1,"\40,000","40,000"
6395,전염병의 지리학,박선미 지음,갈라파고스,2022,1,"\18,000","18,000"
6396,"좋은 약, 나쁜 약, 이상한 약",박성규 지음,나무를 심는 사람들,2022,1,"\15,000","15,000"
6397,집의 탄생,김민식 지음,B.read(브.레드),2022,1,"\16,000","16,000"
6398,"채식하는 이유  : 기후 위기 시대, 나만의 채식 재밌게 해 보기",황윤,나무를 심는 사람들,2022,1,"\15,000","15,000"
6399,(최리노의) 한 권으로 끝내는 반도체 이야기,최리노 지음,양문,2022,1,"\16,000","16,000"
6400,크로셰 크러시  : 세상에서 가장 힙한 코바늘 손뜨개,몰라 밀스 지음,지금이책,2022,1,"\28,000","28,000"
6401,"통증의 90%는 골반에서 시작된다!  : 생리통, 임신과 출산, 갱년기를 지나며 찾아오는 통증을 현명하게 벗어나는 비법",카타야마 요지로 지음,이덴슬리벨,2022,1,"\15,000","15,000"
6402,"파킨슨병 이렇게 하면 낫는다  : 꼭 알아야 할 치료법과 생활관리법, 환자 돌보기",사쿠타 마나부 감수,리스컴,2022,1,"\16,000","16,000"
6403,"기다렸어, 이런 음악 수업  : 음악실에서 만나는 과학·수학·사회·역사·문학",조현영 지음,다른,2022,1,"\14,500","14,500"
6404,기울어진 미술관,이유리 지음,한겨레출판,2022,1,"\16,800","16,800"
6405,꼬리에 꼬리를 무는 서양 미술사  : 동굴 벽화에서 뱅크시로 향하는 특급 열차!,이연식 지음,주니어태학,2022,1,"\16,000","16,000"
6406,나는 朝鮮民畵 천재 화가를 찾았다  : 19세기 말에 활동한 조선민화의 미스터리 천재 작가 2인,김세종 지음,아트북스,2022,1,"\30,000","30,000"
6407,딜레마 사전  : 작가를 위한 갈등 설정 가이드,안젤라 애커만,월북,2022,1,"\22,000","22,000"
6408,로맨스 영화를 읽다  : 사랑의 가능성에 대한 의혹 혹은 믿음,김호빈 지음,메멘토,2022,1,"\13,000","13,000"
6409,마음챙김 미술관  : 20가지 키워드로 읽는 그림 치유의 시간,김소울 지음,타인의사유,2022,1,"\16,800","16,800"
6410,모더니스트 마네,홍일립 지음,환대의식탁,2022,1,"\22,000","22,000"
6411,(Sappi's) 인체 드로잉 & 해부학 클래스  = Figure drawing & anatomy class,저자: 새삐,영진닷컴,2022,1,"\22,000","22,000"
6412,우리의 인생에는 그림이 필요하다  : 파도치는 인생에서 나를 일으켜준 명화들,이서영 지음,Siso,2022,1,"\15,000","15,000"
6413,(유홍준의) 한국미술사 강의  = Story of Korean art . 4  조선: 건축·불교미술·능묘조각·민속미술,유홍준 지음,눌와,2022,1,"\30,000","30,000"
6414,이토록 재밌는 음악 이야기  : 거대한 음악 세계로 떠나는 간단하고 유쾌한 여행,크리스토프 로이더 지음,반니,2022,1,"\20,000","20,000"
6415,"인생, 예술",윤혜정 지음,을유문화사,2022,1,"\18,000","18,000"
6416,(해부학부터 옷 주름까지 배우는) 자연스러운 인체 드로잉,박경선 지음,동양북스,2022,1,"\23,500","23,500"
6417,축제의 탄생  = Festival insight,소홍삼 지음,연극과인간,2021,1,"\23,000","23,000"
6418,클래식이 알고 싶다  : 고난을 넘어 환희로  고전의 전당 편,안인모 지음,위즈덤하우스,2022,1,"\17,500","17,500"
6419,할 말 많은 미술관  : 미술관만 가면 말문이 막히는 당신을 위한,정시몬 지음,부·키,2022,1,"\18,000","18,000"
6420,1일 1표현  : 영어로 말하는 가장 쉬운 방법,마스터유진 지음,교보문고,2022,1,"\14,800","14,800"
6421,거의 모든 행동 표현의 일본어,서영조,사람in,2022,1,"\16,500","16,500"
6422,"그래서... 이런 말이 생겼습니다  : 만들어지고, 유행하고, 사라질 말들의 이야기",금정연 지음,북트리거,2022,1,"\13,800","13,800"
6423,레전드 프랑스어 회화사전  = Dictionnaire de conversation fran?ais-cor?en,홍연기,랭귀지북스,2022,1,"\19,000","19,000"
6424,(스텝 바이 스텝) 모던 히브리어  = ??? ??? ??? ????? ???????  : 유대인과 이스라엘을 알아가는 첫걸음,남윤수 지음,렛츠북,2022,1,"\25,000","25,000"
6425,"영어뉴스 청취, 딱 하루치만",유지훈 지음,투나미스,2022,1,"\15,000","15,000"
6426,영어의 마음을 읽는 법  : 영어가 세계를 로딩하고 또 다른 세계로 접속하는 방식,김성우 지음,생각의힘,2022,1,"\22,000","22,000"
6427,(영어회화감각을 키우는) 대단한 영어속담  : 101 proverbs for English conversation,이유진 지음,서프라이즈,2022,1,"\15,000","15,000"
6428,30일의 밤,블레이크 크라우치 지음,푸른숲,2022,2,"\16,800","33,600"
6429,가벼운 마음,크리스티앙 보뱅 지음,1984books,2022,2,"\14,000","28,000"
6430,괜히 열심히 살았다,이재무 지음,천년의시작,2022,2,"\15,000","30,000"
6431,구하는 조사관,송시우 지음,시공사,2022,2,"\15,800","31,600"
6432,귀한 서점에 누추하신 분이  : 세상 끝 서점을 찾는 일곱 유형의 사람들,숀 비텔 지음,책세상,2022,2,"\13,800","27,600"
6433,그 편지에 마음을 볶았다  : 귀농하고픈 아들과 말리는 농부 엄마의 사계절 서간 에세이,조금숙,한겨레출판,2022,2,"\15,800","31,600"
6434,그대만 모르는 비밀 하나,후이 지음,미디어숲,2022,2,"\16,800","33,600"
6435,그후의 삶,압둘라자크 구르나 지음,문학동네,2022,2,"\16,000","32,000"
6436,기러기,메리 올리버 지음,마음산책,2022,1,"\16,800","16,800"
6437,기묘하고 아름다운 청소년문학의 세계,오세란 지음,사계절(사계절출판사),2021,2,"\16,000","32,000"
6438,기묘한 괴담 하우스,사와무라 이치 지음,북플라자,2022,2,"\15,500","31,000"
6439,기술자가 등장하는 시간,조기조 지음,b,2021,1,"\10,000","10,000"
6440,꿈꾸는 소리 하고 자빠졌네,송경동 지음,창비,2022,1,"\11,000","11,000"
6441,나는 새해가 되면 유서를 쓴다  : 인생 정리와 상속의 기술,황신애 지음,EBS books,2020,2,"\16,000","32,000"
6442,"나의 어린 왕자  : 내 안의 찬란한 빛, 내면아이를 만나다",정여울 지음,크레타,2022,2,"\15,800","31,600"
6443,너 어디로 가니  : 식민지 교실에 울려퍼지던 풍금 소리,지은이: 이어령,파람북,2022,2,"\18,000","36,000"
6444,누군가 나에 대해 말할 때,김경욱 지음,문학과지성사,2022,2,"\14,000","28,000"
6445,다이브  = Dive,단요 지음,창비,2022,2,"\13,000","26,000"
6446,단테 『신곡』 강의,이마미치 도모노부 지음,교유서가,2022,2,"\36,000","72,000"
6447,당신은 생각보다 멘탈이 강한 사람입니다,박세니 지음,다산북스,2022,2,"\17,000","34,000"
6448,당신의 마지막 이사를 도와드립니다  : 유품정리사의 일,김석중 지음,김영사,2022,2,"\14,800","29,600"
6449,돌아갈 곳 없는 사람처럼 서 있었다,김명기 지음,걷는사람,2022,1,"\10,000","10,000"
6450,땅콩일기 . 2,쩡찌 지음,아침달,2022,1,"\18,000","18,000"
6451,때로는 행복 대신 불행을 택하기도 한다,김진명 지음,이타북스,2022,2,"\16,000","32,000"
6452,리가의 개들,헨닝 망켈 지음,피니스 아프리카에,2022,2,"\14,800","29,600"
6453,막 너머에 신이 있다면,김준녕 지음,허블,2022,2,"\16,000","32,000"
6454,문장과 순간,박웅현 지음,인티N,2022,2,"\18,000","36,000"
6455,미기후,이민하 지음,문학과지성사,2021,1,"\9,000","9,000"
6456,바람이 강하게 불고 있다,미우라 시온 지음,청미래,2022,2,"\16,800","33,600"
6457,발견되는 춤으로부터 외  : 2022년 現代文學賞 수상시집,이제니 [외] 지음,현대문학,2021,1,"\12,000","12,000"
6458,밤새도록 이마를 쓰다듬는 꿈속에서,유혜빈 지음,창비,2022,2,"\11,000","22,000"
6459,밤에는 모든 피가 검다,다비드 디옵 지음,희담,2022,2,"\16,000","32,000"
6460,북샵,피넬로피 피츠제럴드 지음,북포레스트,2022,2,"\15,000","30,000"
6461,붉은 무늬 상자,김선영 지음,특별한서재,2022,2,"\12,500","25,000"
6462,사는 건 피곤하지만 그래도 오늘이 좋아  : 매일 후회하며 땅을 파는 내향인의 기특한 세상살이법,서재경 지음,북로그컴퍼니,2022,2,"\15,000","30,000"
6463,새 마음으로,이슬아 지음,헤엄 출판사,2021,2,"\15,000","30,000"
6464,수면 아래,이주란 지음,문학동네,2022,2,"\13,500","27,000"
6465,스위스 안락사 현장에 다녀왔습니다  : 조력자살 한국인과 동행한 4박5일,신아연 지음,책과나무,2022,2,"\14,000","28,000"
6466,스피드,권석 지음,&(앤드),2022,2,"\14,000","28,000"
6467,아무도 지켜보지 않지만 모두가 공연을 한다,비비언 고닉 지음,바다출판사,2022,2,"\16,000","32,000"
6468,안 일한 하루,안예은 지음,웅진지식하우스,2022,2,"\16,000","32,000"
6469,어느 날의 나,이주란 지음,현대문학,2022,2,"\13,000","26,000"
6470,어느 삶의 음악,안드레이 마킨 지음,1984books(일구팔사북스),2022,2,"\13,000","26,000"
6471,"어느 영국 여인의 일기, 1930",E. M. 델라필드 지음,Eternal Books(이터널북스),2022,2,"\16,500","33,000"
6472,(나의 말과 글이 특별해지는) 어른의 어휘 공부  : 어휘의 빈곤을 채워 내 삶의 밀도를 높이는 법,신효원 지음,책장속books(책장속북스),2022,2,"\17,500","35,000"
6473,언어를 디자인하라,유영만,쌤앤파커스,2022,2,"\17,000","34,000"
6474,여기는 Q대학교 입학처입니다,권제훈 지음,&(앤드),2022,2,"\13,500","27,000"
6475,오늘도 고바야시 서점에 갑니다,가와카미 데쓰야 지음,현익출판,2022,2,"\15,000","30,000"
6476,오보는 사과하지 않는다,한요나 지음,&(앤드),2022,2,"\14,000","28,000"
6477,외모 대여점  : 무엇이든 빌려드립니다,이시카와 히로치카 지음,마시멜로,2022,2,"\15,000","30,000"
6478,우리들의 비밀 온실,나미키 도 지음,놀,2022,2,"\15,000","30,000"
6479,우리의 비밀은 그곳에,범유진,책폴,2022,2,"\14,000","28,000"
6480,위라클  = Weracle  : 우리 모두에게 기적을,박위 지음,토기장이,2022,2,"\15,000","30,000"
6481,위로의 책,매트 헤이그 지음,비즈니스북스,2022,2,"\16,000","32,000"
6482,유령의 마음으로,임선우 지음,민음사,2022,2,"\13,000","26,000"
6483,"이 편지는 제주도로 가는데, 저는 못 가는군요  : 문학과 삶에 대한 열두 번의 대화",장정일,안온(안온북스),2022,2,"\20,000","40,000"
6484,이야기의 핵심  : 누구보다 빠르게 완벽한 이야기를 만드는 기본 작법,리비 호커 지음,한스미디어,2022,2,"\14,000","28,000"
6485,이효석문학상 수상작품집 . 제23회(2022),김멜라 [외] 지음,생각정거장,2022,2,"\15,000","30,000"
6486,인간 중심의 행성에서 살기 위하여  : 인류세 리뷰,존 그린 지음,뒤란,2022,2,"\17,000","34,000"
6487,인생은 내가 만든 영화다,최세규 지음,지혜,2021,1,"\13,000","13,000"
6488,읽었구나!,양애경 지음,현대시학사,2021,1,"\10,000","10,000"
6489,잠자는 추억들,파트릭 모디아노 지음,문학동네,2022,2,"\14,000","28,000"
6490,저리 어여쁜 아홉 꼬리나 주시지,선안영 지음,문학들,2021,1,"\10,000","10,000"
6491,제 꿈 꾸세요,김멜라 지음,문학동네,2022,2,"\14,500","29,000"
6492,문윤성 SF 문학상 중단편 수상작품집 . 2022(제2회),이신주 [외] 지음,아작,2022,2,"\7,700","15,400"
6493,짐승일기,김지승 지음,난다,2022,2,"\16,000","32,000"
6494,집으로부터 일만 광년,제임스 팀트리 주니어 지음,엘리,2022,2,"\17,500","35,000"
6495,초록 식탁  : 나를 위해 푸릇하고 뿌듯한,홍성란 지음,샘터(샘터사),2022,2,"\17,000","34,000"
6496,톨락의 아내,토레 렌베르그 지음,작가정신,2022,2,"\14,500","29,000"
6497,프리랜서의 자부심,김세희 지음,창비,2022,2,"\15,000","30,000"
6498,플라멩코 추는 남자,허태연 지음,다산책방,2021,2,"\14,000","28,000"
6499,해바라기밭의 리토르넬로,최문자 지음,민음사,2022,1,"\10,000","10,000"
6500,햄닛,매기 오패럴 지음,문학동네,2022,2,"\16,500","33,000"
6501,헌책방 기담 수집가,윤성근 지음,프시케의숲,2022,2,"\15,000","30,000"
6502,호미,정성숙 지음,삶창(삶이보이는창),2021,2,"\14,000","28,000"
6503,흑뢰성,요네자와 호노부 지음,리드비,2022,2,"\16,800","33,600"
6504,101 세계,구정은,푸른들녘,2022,1,"\16,000","16,000"
6505,101 한국사,김세은 지음,푸른들녘,2022,1,"\16,000","16,000"
6506,(22개 나라로 읽는) 부의 세계사  : 역사의 흐름을 지배한 7가지 부의 속성,조홍식 지음,웅진지식하우스,2022,1,"\18,500","18,500"
6507,4박5일 해외여행 하는데 꼭 두꺼운 책이 필요해?,서장혁 지음,토마토,2022,1,"\10,800","10,800"
6508,(52개 주제로 읽는) 로마인 이야기,이와타 슈젠 감수,시그마북스,2022,1,"\15,000","15,000"
6509,고대 그리스에서 1년 살기  : 소설처럼 읽는 고대 그리스 생활사,필립 마티작 지음,타인의사유,2022,1,"\16,800","16,800"
6510,(그림으로 맛보는) 조선음식사,주영하 지음,Humanist(휴머니스트출판그룹),2022,1,"\18,000","18,000"
6511,낯선 삼일운동  : 많은 인민을 이길 수 없다,정병욱 지음,역사비평사,2022,1,"\17,000","17,000"
6512,대만 산책,류영하 지음,이숲,2022,1,"\18,000","18,000"
6513,동아시아 도시 이야기  : 싱가포르에서 블라디보스토크까지 도시로 읽는 동아시아 역사와 문화,도시사학회·연구모임 공간담화 지음,서해문집,2022,1,"\27,000","27,000"
6514,(셀프트래블) 동유럽  = Eastern Europe  : '22~'23 최신판,박정은,상상출판,2022,1,"\19,500","19,500"
6515,모로 가도 모로코  : 지리학자의 눈으로 바라보는 모로코,이경한 지음,푸른길,2022,1,"\18,000","18,000"
6516,(고민하는 리더를 위한) 삐뚤어진 리더들의 전쟁사,존 M. 제닝스,북이십일 레드리버,2022,1,"\22,000","22,000"
6517,성궤의 잃어버린 비밀  : 금의 힘에 대한 놀라운 계시,로렌스 가드너 지음,한솜미디어,2022,1,"\16,000","16,000"
6518,아이와 떠나는 제주 여행 버킷리스트  : 제주 초등 교사 부부가 알려주는 현장 학습 100선,신재현,처음북스,2022,1,"\22,000","22,000"
